LotArea,Street,Alley,LotShape,LandContour,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRA,Condition1_RRN,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRA,Condition2_RRN,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_WD,PC1,PC2,KMeans,Agglomerative,MDS1,MDS2
11952,1,0.0,4,4,1,NWAmes,2.0,7,6,1977,1977,2,2,0.0,3,3,9.0,3.0,1.0,1.0,1.0,808,3,1,5.0,1969,0,0,2,1,3,1,3,8,8,1,4.0,5.0,2.0,2,534,3.0,3.0,3,0,0,0,0,276,0,0.0,0.0,0,11,2007,190000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4378497013887555,3.6188966633333073,1,0,0.27498982245621584,-0.2827798705952232
3675,1,0.0,4,4,1,Edwards,3.0,6,5,2005,2005,5,7,80.0,3,3,9.0,3.0,4.0,6.0,1.0,547,5,1,5.0,1072,1,0,1,0,2,1,3,5,8,0,0.0,4.0,2.0,2,525,3.0,3.0,3,0,28,0,0,0,0,0.0,0.0,0,6,2008,148000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.9784540550355293,-1.9798242881573296,2,0,0.022070304212301193,-0.15929518245375346
5330,1,0.0,4,4,1,StoneBr,1.0,8,5,2000,2000,5,7,0.0,4,3,9.0,3.0,3.0,6.0,1.0,1494,5,1,5.0,1652,1,0,2,0,2,1,5,6,8,0,0.0,5.0,2.0,2,499,3.0,3.0,3,96,48,0,0,0,0,0.0,0.0,0,8,2007,251000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3.1549229758212385,-1.3824475441306827,2,1,-0.06861549123267292,0.3490820390050736
8480,1,0.0,4,4,1,Sawyer,1.0,5,6,1963,1963,3,7,0.0,3,3,8.0,3.0,1.0,6.0,1.0,970,3,1,5.0,970,1,0,1,0,2,1,3,5,8,0,0.0,1.0,1.0,2,624,3.0,3.0,3,0,24,0,0,192,0,0.0,0.0,0,7,2007,132500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9564324340791162,3.2340844727954776,3,0,-0.4492656268804531,-0.31457518411488145
13125,1,0.0,4,4,2,CollgCr,1.0,6,5,1997,1998,5,7,215.0,3,3,9.0,3.0,4.0,6.0,1.0,1478,5,1,5.0,1493,1,0,2,0,3,1,4,7,8,1,3.0,5.0,3.0,2,508,3.0,3.0,3,140,39,0,0,0,0,0.0,0.0,0,4,2008,208900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.0498248444623055,-0.45367599758531835,2,1,-0.30922982547785866,0.0772722610242374
13693,1,0.0,4,4,1,NridgHt,2.0,9,5,2006,2006,3,7,772.0,5,3,9.0,3.0,3.0,1.0,1.0,2153,5,1,5.0,2643,0,0,2,1,3,1,5,9,8,1,4.0,3.0,3.0,3,694,3.0,3.0,3,414,84,0,0,0,0,0.0,0.0,0,3,2007,380000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-7.5019482658534775,-2.3790838389737314,2,1,-0.23889854620972487,-0.09588178910870568
10637,1,0.0,4,4,1,CollgCr,1.0,8,5,2007,2008,3,7,336.0,4,3,10.0,3.0,4.0,6.0,1.0,1705,5,1,5.0,1718,1,0,2,0,3,1,4,7,8,1,4.0,5.0,2.0,3,826,3.0,3.0,3,208,44,0,0,0,0,0.0,0.0,0,9,2009,297000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-5.9168097664027695,-1.4677617506779164,2,1,0.47493922860724186,0.1106533364996667
16033,1,0.0,3,4,1,NridgHt,1.0,9,5,2004,2005,3,7,378.0,4,3,10.0,3.0,4.0,6.0,1.0,1833,5,1,5.0,1850,1,0,2,0,3,1,4,8,8,1,4.0,5.0,3.0,3,772,3.0,3.0,3,519,112,0,0,0,0,0.0,0.0,0,3,2006,326000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-7.193604484239652,-0.8966929851767045,2,1,0.38785859151619123,0.27387012320307125
11846,1,0.0,3,2,1,NridgHt,1.0,9,5,2003,2004,3,7,562.0,4,3,10.0,3.0,4.0,6.0,1.0,1792,5,1,5.0,1792,1,0,2,0,2,1,5,6,8,1,4.0,5.0,3.0,3,874,3.0,3.0,3,206,49,0,0,0,0,0.0,0.0,0,8,2006,374000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-6.970298420681339,-0.9937769341267992,2,1,0.4413166001843966,0.33432538817558033
2500,1,2.0,4,4,1,OldTown,2.0,7,8,1915,2005,5,7,0.0,4,3,8.0,3.0,1.0,5.0,1.0,910,5,1,5.0,1826,1,0,1,1,4,1,5,7,6,1,4.0,5.0,1.0,1,164,2.0,2.0,3,0,0,0,0,0,0,0.0,0.0,0,6,2009,155000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3938292348256316,-4.115517702488881,0,2,0.47533059426410884,-0.2410725074281856
4500,1,0.0,4,4,1,Mitchel,1.0,6,5,1998,1998,3,7,116.0,3,3,10.0,3.0,1.0,6.0,1.0,1216,5,1,5.0,1216,1,0,2,0,2,1,3,5,8,0,0.0,5.0,1.0,2,402,3.0,3.0,3,0,125,0,0,0,0,0.0,0.0,0,5,2006,164000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.5888019364137216,-1.4401840594993398,2,0,0.28974096582643605,0.45855608119992974
7758,1,0.0,3,4,1,Sawyer,1.0,5,7,1962,2001,5,7,0.0,3,4,8.0,3.0,1.0,5.0,1.0,999,4,1,5.0,999,1,0,1,0,3,1,4,6,8,0,0.0,1.0,1.0,1,264,3.0,3.0,3,0,132,0,0,0,0,0.0,0.0,0,3,2007,132500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5752593495587066,2.523456616481911,3,0,-0.14290590285186788,-0.2033579547645763
9600,1,0.0,4,4,1,NAmes,1.0,5,7,1950,2007,5,7,0.0,4,3,8.0,3.0,1.0,5.0,1.0,1113,4,1,5.0,1113,0,0,1,0,3,1,4,5,8,1,4.0,5.0,1.0,1,264,3.0,3.0,3,0,80,120,0,0,0,0.0,0.0,0,7,2009,147000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3307746621283443,0.9226029772134405,3,3,-0.1295184528243058,0.19369889453157507
10289,1,0.0,4,4,1,NAmes,1.0,5,7,1965,1965,3,7,168.0,3,3,8.0,3.0,1.0,5.0,1.0,1073,3,1,5.0,1073,1,0,1,1,3,1,3,6,8,0,0.0,5.0,2.0,2,515,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,6,2007,156000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0289161899213826,2.335575763013625,3,0,-0.10538313574242507,-0.015820716755842103
12243,1,0.0,3,4,1,NWAmes,1.0,5,6,1971,1971,5,7,0.0,3,3,9.0,3.0,3.0,5.0,1.0,1484,4,1,5.0,1484,0,0,2,0,3,1,3,7,8,1,3.0,5.0,1.0,2,487,3.0,3.0,3,224,0,0,0,180,0,0.0,0.0,0,2,2007,175000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.40032688030102404,3.350536396194441,1,0,0.28420189464582757,-0.21903836193546677
10800,1,0.0,4,4,1,OldTown,1.5,5,4,1900,1970,5,7,0.0,3,2,8.0,2.0,1.0,4.0,1.0,954,3,0,4.0,2414,0,0,2,0,3,2,3,10,5,1,4.0,5.0,1.0,2,520,3.0,2.0,1,142,0,0,0,0,0,0.0,0.0,0,5,2006,160000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.870158813649919,-1.3250598092982064,0,2,-0.2944579501572817,-0.19931638415846928
1526,1,0.0,4,4,1,MeadowV,3.0,4,8,1970,2002,5,7,0.0,3,4,9.0,3.0,3.0,6.0,1.0,630,3,1,5.0,630,1,0,1,0,1,1,4,3,8,0,0.0,5.0,1.0,1,286,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,5,2009,86000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.4589972576568373,-0.22398709183411053,3,3,-0.5152454033088558,0.037515338598375136
2665,1,0.0,4,4,1,MeadowV,2.0,5,6,1976,1976,5,7,0.0,3,3,9.0,3.0,2.0,1.0,1.0,264,3,1,5.0,1304,0,0,1,1,3,1,3,4,8,1,4.0,3.0,3.0,1,336,3.0,3.0,3,141,24,0,0,0,0,0.0,0.0,0,6,2008,115000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4042796967001616,-1.6629631574769863,3,3,0.012782287107555093,-0.49423734154359195
9490,1,0.0,4,4,1,NAmes,1.5,6,7,1941,1950,5,7,0.0,3,3,8.0,3.0,1.0,4.0,3.0,806,3,1,4.0,1578,1,0,1,0,3,1,2,5,8,2,3.0,5.0,1.0,1,240,3.0,3.0,3,0,0,32,0,0,0,0.0,3.0,0,8,2006,133000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6453932257390433,2.555839138432424,3,3,0.20599731079479114,0.44066130996509667
7931,1,0.0,4,4,1,NAmes,1.0,5,6,1960,1960,5,7,0.0,3,3,8.0,3.0,1.0,4.0,2.0,1269,3,1,4.0,1269,0,0,1,1,3,1,3,6,8,1,2.0,1.0,1.0,1,308,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,6,2008,155000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.8629145629050314,1.7285574995133242,3,3,-0.13605649062119723,0.19022457761231965
5784,1,0.0,4,4,1,OldTown,1.0,5,8,1938,1996,5,7,0.0,3,3,7.0,3.0,1.0,1.0,1.0,190,4,1,4.0,886,0,0,1,0,2,1,3,4,8,0,0.0,5.0,1.0,1,273,3.0,3.0,3,144,20,80,0,0,0,0.0,0.0,0,12,2009,91300,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.188866680415176,-2.193108245263451,0,2,-0.26336989460582205,-0.08721459453397348
12692,1,0.0,3,4,1,NoRidge,1.0,8,5,1992,1993,3,7,0.0,4,3,9.0,3.0,1.0,6.0,1.0,3200,5,1,5.0,3228,1,0,3,0,4,1,4,10,8,1,4.0,5.0,2.0,2,546,3.0,3.0,3,264,75,291,0,0,0,0.0,0.0,0,5,2007,430000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.782411306871123,-0.41293492167327583,2,1,0.5009370785015073,-0.08559418847864618
9120,1,2.0,4,4,1,BrkSide,1.5,7,6,1925,1950,5,7,0.0,3,4,8.0,3.0,1.0,3.0,1.0,1026,5,1,5.0,1820,1,0,2,0,4,1,3,8,8,0,0.0,1.0,1.0,1,240,3.0,3.0,1,0,100,0,0,0,0,0.0,4.0,0,6,2008,184000,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.769236126715163,-2.072398250260683,0,3,-0.1028317719271199,0.4641826498442966
7800,1,0.0,4,4,1,Sawyer,1.0,5,7,1967,2004,3,7,89.0,3,3,8.0,3.0,1.0,5.0,1.0,864,5,1,5.0,899,0,0,1,0,3,1,4,5,8,0,0.0,5.0,3.0,1,288,3.0,3.0,3,64,0,0,0,0,0,0.0,3.0,0,6,2009,130000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.018568966128008502,1.7967976659846288,1,0,-0.33007805426503883,-0.12345425946527507
7535,1,0.0,3,4,1,NAmes,1.0,5,7,1958,1985,5,7,0.0,3,3,8.0,3.0,1.0,4.0,2.0,912,2,1,5.0,912,0,1,1,0,2,1,3,5,8,0,0.0,5.0,3.0,1,297,3.0,3.0,3,12,285,0,0,0,0,0.0,1.0,480,6,2007,120000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.144320176214311,2.090559995954812,3,0,-0.4622162033443186,0.059800885793051005
1890,1,0.0,4,4,1,BrDale,2.0,6,5,1973,1973,5,7,285.0,3,3,8.0,3.0,1.0,4.0,1.0,672,3,1,5.0,1218,0,0,1,1,3,1,3,7,8,0,0.0,1.0,1.0,1,264,3.0,3.0,3,144,28,0,0,0,0,0.0,0.0,0,5,2007,113000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.985815941363899,1.0863105492605116,3,3,-0.3324051996579954,0.2758428863052564
9803,1,0.0,4,4,1,Somerst,2.0,7,5,2005,2005,5,7,0.0,4,3,9.0,3.0,1.0,6.0,1.0,866,4,1,5.0,1768,0,0,2,1,3,1,4,7,8,0,0.0,5.0,2.0,2,603,3.0,3.0,3,0,108,0,0,0,0,0.0,0.0,0,2,2008,226700,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.94085737491088,-4.153196463022648,2,1,-0.027288487106450713,0.44452237037067266
9170,1,0.0,4,4,1,Edwards,1.0,5,7,1965,1965,3,7,0.0,3,3,8.0,3.0,1.0,5.0,6.0,1214,5,1,5.0,1214,1,0,1,0,2,1,3,6,8,0,0.0,1.0,1.0,2,461,2.0,2.0,3,0,0,184,0,0,0,0.0,4.0,400,4,2007,140000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.2606622759355472,1.879362659286001,3,3,-0.05988316430948268,-0.1417576276758169
15602,1,0.0,3,4,1,Crawfor,1.0,7,8,1959,1997,5,7,0.0,3,3,8.0,3.0,1.0,5.0,1.0,1501,3,1,5.0,1801,1,0,2,0,1,1,3,6,8,2,3.0,5.0,3.0,2,484,3.0,3.0,3,0,54,0,0,161,0,0.0,2.0,0,3,2010,289000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.2427709630389655,2.054522223353915,1,0,-0.42288712684140317,-0.2948158196527637
2308,1,0.0,4,4,1,NPkVill,2.0,6,5,1974,1974,5,7,0.0,3,3,8.0,3.0,1.0,5.0,3.0,855,3,1,5.0,1322,0,1,2,1,3,1,3,6,8,1,2.0,5.0,1.0,2,440,3.0,3.0,3,260,0,0,0,0,0,0.0,0.0,0,6,2009,147000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5469728359517652,2.8872917507700224,1,0,0.19752822705616577,0.3243093162186551
7596,1,1.0,4,4,1,OldTown,2.0,5,5,1952,1952,3,7,360.0,3,3,8.0,3.0,1.0,1.0,1.0,960,4,1,5.0,1960,0,0,2,0,4,2,3,10,8,0,0.0,1.0,1.0,2,400,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,0,7,2009,124500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.7839418491118963,-1.783204907274306,0,2,0.06668978985200132,0.05488947668581539
